member,expression,augmentation,timestamp,height,width,channels,hist_R_0,hist_R_1,hist_R_2,hist_R_3,hist_R_4,hist_R_5,hist_R_6,hist_R_7,hist_G_0,hist_G_1,hist_G_2,hist_G_3,hist_G_4,hist_G_5,hist_G_6,hist_G_7,hist_B_0,hist_B_1,hist_B_2,hist_B_3,hist_B_4,hist_B_5,hist_B_6,hist_B_7,hist_gray_0,hist_gray_1,hist_gray_2,hist_gray_3,hist_gray_4,hist_gray_5,hist_gray_6,hist_gray_7,mean_intensity,std_intensity,min_intensity,max_intensity,median_intensity,edge_density
Thierry,Neutral,Rotation_15deg,2025-11-13 16:14:46,1080,810,3,0.13745885,0.112798356,0.042091906,0.05094993,0.06297782,0.49483767,0.09733196,0.001553498,0.13622314,0.12638889,0.06066415,0.06563443,0.05154664,0.4492387,0.109378144,0.0009259259,0.13073845,0.14649406,0.068600826,0.058772292,0.021935299,0.44605395,0.12623914,0.0011659808,0.13561043,0.11925011,0.052580018,0.06937243,0.057519432,0.46153405,0.10322245,0.0009110654,128.7752240512117,69.1202754616044,0,246,174.0,0.020581847279378142
Thierry,Neutral,Horizontal_Flip,2025-11-13 16:14:46,1080,810,3,0.037997257,0.12659465,0.046336304,0.05951989,0.06896891,0.5611305,0.09749543,0.0019570189,0.03671125,0.14191473,0.07083333,0.075904205,0.0547508,0.50899065,0.10972222,0.0011728395,0.028919753,0.16627458,0.0777332,0.06269433,0.024064928,0.5109865,0.12791495,0.0014117513,0.03579218,0.13414952,0.05913809,0.07998057,0.06484797,0.521398,0.10352423,0.0011694102,142.89631229995427,56.237909770164755,0,255,176.0,0.02140032007315958
Thierry,Neutral,Grayscale,2025-11-13 16:14:46,1080,810,3,0.03579218,0.13414952,0.05913809,0.07998057,0.06484797,0.521398,0.10352423,0.0011694102,0.03579218,0.13414952,0.05913809,0.07998057,0.06484797,0.521398,0.10352423,0.0011694102,0.03579218,0.13414952,0.05913809,0.07998057,0.06484797,0.521398,0.10352423,0.0011694102,0.03579218,0.13414952,0.05913809,0.07998057,0.06484797,0.521398,0.10352423,0.0011694102,142.89631229995427,56.23790977016474,0,255,176.0,0.021396890717878373
Thierry,Neutral,Brightness_+30,2025-11-13 16:14:46,1080,810,3,2.4005487e-05,0.051218566,0.11599337,0.046152264,0.060405806,0.07079218,0.5841209,0.07129287,4.9154092e-05,0.048044123,0.13577618,0.07108596,0.074718796,0.052996114,0.53883743,0.078492224,5.4869684e-05,0.036955874,0.16521148,0.075983085,0.059964564,0.022630315,0.5363466,0.10285322,2.171925e-05,0.04698217,0.12760632,0.059851393,0.0798674,0.0630487,0.55308187,0.06954046,172.88681870141747,56.224331366349766,30,255,206.0,0.021380887059899406
Thierry,Neutral,Zoom_1.2x,2025-11-13 16:14:46,1080,810,3,0.027549153,0.069397576,0.045166895,0.04445359,0.070344076,0.58437127,0.1573834,0.0013340192,0.028950617,0.08678441,0.0684385,0.080052584,0.07169067,0.50783724,0.15574759,0.00049839966,0.025474394,0.09946388,0.08778463,0.09649177,0.030437814,0.475527,0.18427297,0.0005475537,0.028114997,0.07883059,0.0614369,0.06943301,0.080072016,0.52869916,0.15289553,0.00051783264,153.29614540466392,50.20555971315787,2,251,177.0,0.016690672153635115
Thierry,Neutral,Rotation_-15deg,2025-11-13 16:14:46,1080,810,3,0.13716392,0.111067675,0.036039095,0.048864882,0.06862711,0.50736624,0.089314125,0.0015569273,0.13604482,0.1252332,0.060697302,0.07148034,0.04954161,0.46300983,0.093092136,0.00090077735,0.13003087,0.1421342,0.07320531,0.06298926,0.02246342,0.45879516,0.10937357,0.0010082305,0.13537265,0.11866141,0.050189756,0.07046754,0.061835848,0.47262573,0.08993827,0.00090877915,128.5022473708276,68.62737213863618,0,248,174.0,0.01953246456332876
Thierry,Neutral,Brightness_-20,2025-11-13 16:14:46,1080,810,3,0.1483379,0.047869228,0.04978738,0.061951302,0.4475343,0.23759602,0.006729538,0.00019433013,0.15280636,0.06291838,0.0815112,0.06549612,0.38022292,0.2536374,0.0033710562,3.657979e-05,0.15354367,0.091095105,0.07309442,0.03576589,0.30309212,0.33949816,0.0037700045,0.00014060357,0.14963877,0.05452332,0.07261431,0.07465592,0.4089266,0.23615912,0.0034465021,3.543667e-05,122.93385459533607,56.15605780962344,0,235,156.0,0.02130544124371285
Thierry,Neutral,Contrast_1.5x,2025-11-13 16:14:46,1080,810,3,0.006639232,0.11882259,0.039130088,0.032962963,0.027944673,0.04494856,0.039799955,0.6897519,0.0068735713,0.11661523,0.055137176,0.0390535,0.05770576,0.049978282,0.038781434,0.6358551,0.0050422954,0.10062072,0.089531325,0.051462047,0.053928897,0.03503658,0.018406494,0.64597166,0.00657636,0.11517376,0.048377916,0.035977367,0.050602425,0.053351622,0.052480567,0.63746,203.2455441243713,76.32190239608674,0,255,255.0,0.028385916780978508
Thierry,Neutral,Gaussian_Blur,2025-11-13 16:14:46,1080,810,3,0.033329904,0.12931299,0.047403976,0.060346365,0.07048926,0.56218106,0.09572703,0.0012094193,0.03185757,0.14408094,0.07324417,0.07793553,0.05454618,0.5098434,0.10777435,0.0007178784,0.024470735,0.16800983,0.08039323,0.06413809,0.02395519,0.51132375,0.12679355,0.0009156379,0.031091679,0.13586877,0.06141175,0.08200617,0.065228626,0.5219547,0.10173754,0.0007007316,142.89852880658435,55.779276512689904,14,236,175.0,0.01232167352537723
Thierry,Neutral,Vertical_Flip,2025-11-13 16:14:47,1080,810,3,0.037997257,0.12659465,0.046336304,0.05951989,0.06896891,0.5611305,0.09749543,0.0019570189,0.03671125,0.14191473,0.07083333,0.075904205,0.0547508,0.50899065,0.10972222,0.0011728395,0.028919753,0.16627458,0.0777332,0.06269433,0.024064928,0.5109865,0.12791495,0.0014117513,0.03579218,0.13414952,0.05913809,0.07998057,0.06484797,0.521398,0.10352423,0.0011694102,142.89631229995427,56.237909770164755,0,255,176.0,0.021402606310013717
Thierry,Neutral,Rotation_10deg,2025-11-13 16:14:47,1080,810,3,0.10902606,0.116431184,0.043695703,0.053990625,0.06579218,0.51212734,0.09737311,0.0015637861,0.10778235,0.13044468,0.06360196,0.06970622,0.053165294,0.46489254,0.109467305,0.00093964336,0.10187586,0.15183242,0.07044353,0.060372658,0.02317787,0.46337107,0.12777434,0.0011522634,0.1070839,0.12308756,0.054643348,0.073098995,0.060636718,0.4772451,0.10328075,0.0009236397,132.74436099679926,65.9969993124488,0,249,174.0,0.020661865569272977
Thierry,Neutral,Brightness_+15,2025-11-13 16:14:47,1080,810,3,0.0014266118,0.14186786,0.048758574,0.046416324,0.063608825,0.3883196,0.3002435,0.009358711,0.0017604023,0.14459419,0.06406036,0.07933356,0.068323046,0.18105167,0.4559888,0.0048879744,0.0015752172,0.14258344,0.094199814,0.0741278,0.039290123,0.15279035,0.48999885,0.005434385,0.0014860539,0.14242798,0.05618427,0.07002743,0.07610539,0.26748744,0.38139004,0.004891404,157.8953509373571,56.23651466347731,15,255,191.0,0.02139917695473251
Thierry,Neutral,Contrast_0.7x,2025-11-13 16:14:47,1080,810,3,0.1333562,0.071861,0.0813043,0.51147693,0.20075332,0.0012482853,0.0,0.0,0.13430384,0.09910494,0.11069273,0.44502285,0.21011317,0.00076246,0.0,0.0,0.12135802,0.13882144,0.08546868,0.38730225,0.2660368,0.0010128029,0.0,0.0,0.13267033,0.083125286,0.114062645,0.4661877,0.20321102,0.00074302696,0.0,0.0,100.03250800182899,39.37345956571076,0,178,123.0,0.01501257430269776
Thierry,Neutral,Median_Blur,2025-11-13 16:14:47,1080,810,3,0.03362254,0.13028464,0.04623571,0.060053725,0.069477595,0.5624143,0.09669182,0.0012197073,0.032127343,0.14462735,0.07300526,0.07746799,0.05379744,0.50871056,0.10945016,0.0008139003,0.024476452,0.16962506,0.07940215,0.06386489,0.022453133,0.5116872,0.12746914,0.0010219478,0.031352308,0.1364609,0.060984224,0.08153749,0.06446959,0.5214529,0.10296868,0.00077389117,142.89734910836762,55.8993015794447,14,237,176.0,0.0125
Thierry,Neutral,Zoom_1.1x,2025-11-13 16:14:47,1080,810,3,0.027075903,0.0731813,0.045,0.051446043,0.07793553,0.5828898,0.14116369,0.0013077275,0.027721765,0.0892524,0.065548696,0.08550754,0.07247943,0.50643116,0.15235482,0.00070416095,0.023950618,0.10555098,0.08464335,0.090865344,0.029172381,0.48778236,0.17719364,0.00084133516,0.026993599,0.08116941,0.059214678,0.076274574,0.08386717,0.52685297,0.14490397,0.000723594,152.48558870598995,50.14994765719326,2,249,176.0,0.018208733424782807
Thierry,Smile,Original,2025-11-13 16:14:47,1280,720,3,0.008251953,0.034110244,0.07167101,0.37322482,0.036163196,0.059752606,0.058310546,0.35851562,0.02861328,0.06295464,0.2805892,0.15901476,0.07774414,0.041433375,0.004572483,0.3450781,0.03831163,0.2942448,0.08847548,0.12299479,0.087124564,0.019628907,0.0032758247,0.34594402,0.022550998,0.048614368,0.25503796,0.19585395,0.051114365,0.0719336,0.009720052,0.3451747,154.55471788194444,77.48646814748209,2,255,121.0,0.02615776909722222
Thierry,Smile,Rotation_15deg,2025-11-13 16:14:47,1280,720,3,0.13118055,0.032757163,0.06501302,0.31869033,0.0281977,0.05437066,0.03108507,0.3387055,0.1503635,0.05891059,0.25239584,0.11997938,0.0616135,0.027485894,0.0038075086,0.3254438,0.15917209,0.26673177,0.07120768,0.09373481,0.063802086,0.016488716,0.0027951389,0.32606772,0.1444401,0.046296656,0.23424588,0.1494542,0.044254556,0.04689236,0.0089366315,0.3254796,137.20681532118056,90.47214139076686,0,255,110.0,0.02213324652777778
Thierry,Smile,Horizontal_Flip,2025-11-13 16:14:47,1280,720,3,0.008251953,0.034110244,0.07167101,0.37322482,0.036163196,0.059752606,0.058310546,0.35851562,0.02861328,0.06295464,0.2805892,0.15901476,0.07774414,0.041433375,0.004572483,0.3450781,0.03831163,0.2942448,0.08847548,0.12299479,0.087124564,0.019628907,0.0032758247,0.34594402,0.022550998,0.048614368,0.25503796,0.19585395,0.051114365,0.0719336,0.009720052,0.3451747,154.55471788194444,77.4864681474821,2,255,121.0,0.02614040798611111
Thierry,Smile,Grayscale,2025-11-13 16:14:47,1280,720,3,0.022550998,0.048614368,0.25503796,0.19585395,0.051114365,0.0719336,0.009720052,0.3451747,0.022550998,0.048614368,0.25503796,0.19585395,0.051114365,0.0719336,0.009720052,0.3451747,0.022550998,0.048614368,0.25503796,0.19585395,0.051114365,0.0719336,0.009720052,0.3451747,0.022550998,0.048614368,0.25503796,0.19585395,0.051114365,0.0719336,0.009720052,0.3451747,154.55471788194444,77.48646814748209,2,255,121.0,0.02615776909722222
Thierry,Smile,Brightness_+30,2025-11-13 16:14:47,1280,720,3,0.0,0.010500217,0.034187283,0.07818685,0.37122503,0.030602213,0.06056315,0.41473526,0.00030273438,0.03037869,0.07244141,0.27698243,0.15698567,0.08061089,0.032939453,0.34935874,0.00020724826,0.04459744,0.2930284,0.0922602,0.11700087,0.08677409,0.017052952,0.34907877,0.0,0.024632161,0.051888023,0.27429578,0.17343858,0.059842665,0.06383138,0.3520714,175.1501291232639,65.83241981899023,32,255,151.0,0.02578125
Thierry,Smile,Zoom_1.2x,2025-11-13 16:14:47,1280,720,3,0.020770399,0.065110676,0.09339844,0.29219836,0.050065104,0.1190701,0.07773763,0.2816493,0.058945313,0.098258466,0.22178493,0.17901151,0.13235785,0.047839627,0.008931207,0.2528711,0.04464301,0.26786023,0.12917426,0.1305089,0.13334419,0.033934463,0.0062272134,0.25430772,0.046837024,0.0777984,0.22229166,0.18065973,0.10217231,0.095947266,0.021308593,0.25298503,141.8303689236111,74.75718362188145,2,255,118.0,0.011192491319444444
Thierry,Smile,Rotation_-15deg,2025-11-13 16:14:47,1280,720,3,0.13146484,0.03408854,0.066452906,0.32243815,0.02962565,0.059050564,0.05160482,0.30527452,0.15171766,0.059161242,0.24017145,0.14305556,0.07345161,0.036124133,0.004406467,0.2919119,0.15853515,0.25110242,0.08356554,0.112080075,0.08046441,0.018339844,0.0031662327,0.2927463,0.14576498,0.045868054,0.22634657,0.16634656,0.0487717,0.065390624,0.009516059,0.29199544,133.88709635416666,88.06874837458946,0,255,111.0,0.020966796875
Thierry,Smile,Brightness_-20,2025-11-13 16:14:47,1280,720,3,0.031101346,0.04563802,0.21634874,0.22010525,0.05857639,0.049543187,0.04575304,0.33293402,0.057340495,0.19665474,0.22069553,0.086092666,0.085335284,0.006859809,0.013361545,0.33365995,0.23619792,0.13904949,0.1454796,0.07429688,0.053394098,0.003920356,0.009254557,0.33840713,0.04514974,0.15285915,0.26426542,0.08190538,0.083623044,0.024966363,0.013340929,0.33388996,134.67726671006943,77.27899786752758,1,235,101.0,0.025638020833333334
Thierry,Smile,Contrast_1.5x,2025-11-13 16:14:47,1280,720,3,0.0015646701,0.020010851,0.020786675,0.036976997,0.10384983,0.304069,0.026806641,0.48593533,0.01649414,0.024782985,0.050290797,0.17434353,0.14381076,0.12144965,0.030998264,0.43782985,0.0113943145,0.100748695,0.22041342,0.045265842,0.10340278,0.06280165,0.056154516,0.3998188,0.007963325,0.025742188,0.037694227,0.13778862,0.18683594,0.12736219,0.03093316,0.44568035,187.5487934027778,65.1033061764656,3,255,182.0,0.03727864583333333
Thierry,Smile,Gaussian_Blur,2025-11-13 16:14:47,1280,720,3,0.0066178385,0.033800997,0.06969509,0.3815842,0.031929255,0.060392797,0.05863607,0.35734376,0.026589626,0.060182292,0.28683594,0.15922634,0.076940104,0.04108073,0.005001085,0.34414387,0.032886285,0.29959744,0.08834527,0.12439127,0.086514756,0.019457465,0.0038042534,0.34500325,0.020428602,0.04664822,0.26224717,0.1945779,0.04959527,0.072223306,0.010023871,0.34425566,154.554013671875,77.22238995291852,5,254,121.0,0.007577039930555555
Thierry,Smile,Vertical_Flip,2025-11-13 16:14:47,1280,720,3,0.008251953,0.034110244,0.07167101,0.37322482,0.036163196,0.059752606,0.058310546,0.35851562,0.02861328,0.06295464,0.2805892,0.15901476,0.07774414,0.041433375,0.004572483,0.3450781,0.03831163,0.2942448,0.08847548,0.12299479,0.087124564,0.019628907,0.0032758247,0.34594402,0.022550998,0.048614368,0.25503796,0.19585395,0.051114365,0.0719336,0.009720052,0.3451747,154.55471788194444,77.4864681474821,2,255,121.0,0.026340060763888888
Thierry,Smile,Rotation_10deg,2025-11-13 16:14:47,1280,720,3,0.09552192,0.033115234,0.06694011,0.33347547,0.03234809,0.05580078,0.0340332,0.3487652,0.11493598,0.060258247,0.25976562,0.13264649,0.06379015,0.028490668,0.004640842,0.33547202,0.12381619,0.27365452,0.07527344,0.10453451,0.065652125,0.017369792,0.0033669705,0.33633247,0.108973525,0.04711263,0.24022244,0.1634592,0.045902777,0.04899631,0.009752604,0.3355805,142.60942274305555,87.4988769234281,0,255,114.0,0.023182508680555554
Thierry,Smile,Brightness_+15,2025-11-13 16:14:47,1280,720,3,0.0005598958,0.02790473,0.04082899,0.18097873,0.26052627,0.056807727,0.047498915,0.38489476,0.010130208,0.04139106,0.17286567,0.22737196,0.10508355,0.087738715,0.008004557,0.34741428,0.0054763453,0.1815126,0.18142687,0.14066514,0.06740343,0.070805125,0.0047439234,0.34796658,0.003171658,0.037492406,0.13357204,0.26755208,0.09917535,0.081368275,0.029877387,0.3477908,165.30283203125,72.14693465963528,17,255,136.0,0.0259375
Thierry,Smile,Contrast_0.7x,2025-11-13 16:14:47,1280,720,3,0.024573568,0.07173719,0.4080447,0.070064016,0.071456164,0.35412434,0.0,0.0,0.04437934,0.29077798,0.21194011,0.100679256,0.008001302,0.344222,0.0,0.0,0.13974175,0.25759658,0.15949978,0.09246636,0.0054481337,0.3452474,0.0,0.0,0.036351997,0.2237934,0.2718392,0.10189019,0.02195421,0.34417102,0.0,0.0,108.14091254340278,54.20131949837735,1,178,85.0,0.013116319444444444
Thierry,Smile,Median_Blur,2025-11-13 16:14:47,1280,720,3,0.0066384547,0.033883464,0.0672092,0.38549262,0.029740669,0.05995985,0.05873698,0.35833877,0.026994357,0.05795356,0.2880382,0.15977539,0.07686849,0.040592447,0.0046842447,0.3450933,0.031035157,0.3020866,0.08694987,0.1251389,0.08643555,0.018943142,0.0034830729,0.34592775,0.021032985,0.04553277,0.2619694,0.195357,0.04890408,0.07235026,0.009662543,0.34519097,154.72366644965277,77.2070108284368,6,254,121.0,0.007559678819444445
Thierry,Smile,Zoom_1.1x,2025-11-13 16:14:47,1280,720,3,0.016758898,0.059416234,0.08905274,0.30999565,0.04716146,0.10803168,0.06740234,0.30218098,0.051873915,0.08754666,0.22542426,0.18425456,0.11946072,0.04998915,0.007876519,0.27357423,0.04258138,0.2585829,0.123536244,0.13854384,0.12162543,0.034694012,0.00554579,0.27489042,0.04196072,0.068883464,0.22429796,0.19006619,0.09143989,0.09076606,0.01891493,0.2736708,145.10506727430555,75.43090489398104,2,255,120.0,0.012555338541666667
Thierry,Surprised,Original,2025-11-13 16:14:47,1280,720,3,0.1082845,0.21475478,0.101338975,0.10599501,0.12999783,0.22624892,0.07578667,0.037593316,0.07458876,0.123973526,0.22648004,0.26505426,0.2130447,0.04957031,0.03017795,0.01711046,0.03589735,0.06270942,0.2138813,0.16239583,0.20841579,0.17941624,0.11266384,0.024620226,0.05766927,0.11323785,0.21623589,0.23575847,0.26048285,0.055744357,0.04462565,0.01624566,109.78988389756944,48.39438734889141,0,255,112.0,0.0553515625
Thierry,Surprised,Rotation_15deg,2025-11-13 16:14:47,1280,720,3,0.19826497,0.19700304,0.08986328,0.073777124,0.118119575,0.21993923,0.06702908,0.03600369,0.18530816,0.10142687,0.19843316,0.2299783,0.19559354,0.044057075,0.028509114,0.016693793,0.15794705,0.05865343,0.19263238,0.113925785,0.18553819,0.1595052,0.10890082,0.022897135,0.17164388,0.08834419,0.18736003,0.20195855,0.24353841,0.05010525,0.04125651,0.015793186,98.18577582465278,58.38921525458361,0,254,104.0,0.04463758680555555
Thierry,Surprised,Horizontal_Flip,2025-11-13 16:14:47,1280,720,3,0.1082845,0.21475478,0.101338975,0.10599501,0.12999783,0.22624892,0.07578667,0.037593316,0.07458876,0.123973526,0.22648004,0.26505426,0.2130447,0.04957031,0.03017795,0.01711046,0.03589735,0.06270942,0.2138813,0.16239583,0.20841579,0.17941624,0.11266384,0.024620226,0.05766927,0.11323785,0.21623589,0.23575847,0.26048285,0.055744357,0.04462565,0.01624566,109.78988389756944,48.39438734889141,0,255,112.0,0.05538302951388889
Thierry,Surprised,Grayscale,2025-11-13 16:14:47,1280,720,3,0.05766927,0.11323785,0.21623589,0.23575847,0.26048285,0.055744357,0.04462565,0.01624566,0.05766927,0.11323785,0.21623589,0.23575847,0.26048285,0.055744357,0.04462565,0.01624566,0.05766927,0.11323785,0.21623589,0.23575847,0.26048285,0.055744357,0.04462565,0.01624566,0.05766927,0.11323785,0.21623589,0.23575847,0.26048285,0.055744357,0.04462565,0.01624566,109.78988389756944,48.39438734889141,0,255,112.0,0.0553515625
Thierry,Surprised,Brightness_+30,2025-11-13 16:14:47,1280,720,3,0.00538954,0.11422526,0.21665907,0.09259657,0.10902669,0.13362087,0.2198687,0.10861328,0.01585829,0.06392036,0.12913845,0.23238173,0.26767254,0.19847114,0.0477908,0.04476671,0.005838759,0.032766927,0.0686046,0.21254775,0.16851889,0.20592773,0.18085395,0.12494141,0.00484158,0.057131078,0.119166665,0.22170031,0.24132378,0.2457487,0.054198135,0.055889755,139.5613031684028,47.838629168343296,30,255,142.0,0.055157335069444445
Thierry,Surprised,Zoom_1.2x,2025-11-13 16:14:47,1280,720,3,0.08280382,0.14948243,0.13461697,0.053233508,0.13576715,0.2934364,0.10584961,0.044810113,0.09375434,0.09356228,0.19838,0.2736849,0.23347005,0.07815538,0.022892796,0.00610026,0.051152345,0.08429579,0.21287978,0.12289822,0.22041015,0.16129991,0.13342556,0.0136382375,0.07542426,0.07921441,0.16449328,0.24529622,0.2919412,0.091155596,0.04655816,0.0059168837,114.10796223958333,48.758417252911215,0,254,120.0,0.03115776909722222
Thierry,Surprised,Rotation_-15deg,2025-11-13 16:14:47,1280,720,3,0.20650391,0.18474066,0.0883431,0.08338325,0.120919056,0.20341146,0.07557726,0.03712131,0.18673395,0.102562934,0.18841037,0.2325651,0.19385959,0.049239367,0.030055339,0.01657335,0.15639648,0.054279514,0.17048177,0.13624783,0.19051433,0.15797961,0.111227214,0.022873264,0.17140734,0.09226671,0.17714301,0.20703667,0.23653428,0.055429686,0.044396702,0.01578559,98.72774739583333,58.90618913609065,0,254,104.0,0.04739908854166667
Thierry,Surprised,Brightness_-20,2025-11-13 16:14:47,1280,720,3,0.23853081,0.1609082,0.08175239,0.12625869,0.23386393,0.087528214,0.06456706,0.006590712,0.14199544,0.19288303,0.24884331,0.2744325,0.08022244,0.034112412,0.0254069,0.0021039497,0.068949655,0.16928385,0.16418946,0.20427409,0.18355577,0.16483942,0.03899414,0.0059136283,0.1158431,0.17921007,0.22885525,0.29972222,0.10018012,0.046535373,0.026613498,0.0030403645,90.95189887152777,46.25641126824319,1,235,92.0,0.051177300347222225
Thierry,Surprised,Contrast_1.5x,2025-11-13 16:14:47,1280,720,3,0.058768447,0.11851346,0.14575738,0.07837999,0.05000217,0.07895182,0.08107097,0.38855577,0.050821397,0.05725586,0.09048503,0.1436263,0.16632378,0.1815842,0.17226237,0.13764106,0.024206813,0.029352214,0.04504774,0.14947699,0.108597,0.118203126,0.13929579,0.3858203,0.04013455,0.044963107,0.08625868,0.14303711,0.15951172,0.16066732,0.21312283,0.1523047,158.46072482638888,63.23018485241961,0,255,167.0,0.07514865451388889
Thierry,Surprised,Gaussian_Blur,2025-11-13 16:14:47,1280,720,3,0.100251734,0.2234885,0.101988934,0.104442276,0.1321799,0.22611979,0.07636285,0.035166014,0.070249565,0.12628256,0.22830078,0.2683442,0.21155056,0.04977756,0.030427517,0.015067275,0.033104382,0.06404514,0.21422309,0.16242513,0.20900282,0.18082899,0.11762478,0.018745659,0.053089194,0.11509549,0.21827148,0.23995443,0.25913304,0.055426434,0.0449273,0.014102648,109.79068359375,47.49372890814543,0,250,111.0,0.01935546875
Thierry,Surprised,Vertical_Flip,2025-11-13 16:14:47,1280,720,3,0.1082845,0.21475478,0.101338975,0.10599501,0.12999783,0.22624892,0.07578667,0.037593316,0.07458876,0.123973526,0.22648004,0.26505426,0.2130447,0.04957031,0.03017795,0.01711046,0.03589735,0.06270942,0.2138813,0.16239583,0.20841579,0.17941624,0.11266384,0.024620226,0.05766927,0.11323785,0.21623589,0.23575847,0.26048285,0.055744357,0.04462565,0.01624566,109.78988389756944,48.394387348891414,0,255,112.0,0.05538411458333333
Thierry,Surprised,Rotation_10deg,2025-11-13 16:14:47,1280,720,3,0.17106988,0.20398872,0.09153971,0.08341363,0.12320421,0.22116536,0.06934136,0.036277127,0.15411566,0.10762695,0.20511827,0.24008463,0.20219943,0.045142144,0.029003907,0.016708985,0.12244575,0.06000651,0.19741103,0.12741753,0.19418295,0.16453233,0.11107856,0.022925347,0.13897027,0.09563911,0.19411242,0.21225151,0.24984701,0.051133897,0.042208117,0.015837673,101.53738823784722,55.907260096162354,0,255,106.0,0.04548394097222222
Thierry,Surprised,Brightness_+15,2025-11-13 16:14:47,1280,720,3,0.045168187,0.1731326,0.17480902,0.07787218,0.12568577,0.21062826,0.114990234,0.07771376,0.044700522,0.08506402,0.18274957,0.24270074,0.28551868,0.0934234,0.035859376,0.029983724,0.020749783,0.04292752,0.14636393,0.17702691,0.20107639,0.18414496,0.17587999,0.05183051,0.032796223,0.07293837,0.16720921,0.23065321,0.297551,0.11825955,0.047128905,0.03346354,124.75488932291667,48.30016551176934,15,255,127.0,0.05534396701388889
Thierry,Surprised,Contrast_0.7x,2025-11-13 16:14:47,1280,720,3,0.19066623,0.223074,0.15096788,0.30251518,0.10718858,0.025588108,0.0,0.0,0.115208335,0.2712446,0.39472115,0.16100803,0.043669704,0.01414822,0.0,0.0,0.056799047,0.23552842,0.24016058,0.27558702,0.17211914,0.019805772,0.0,0.0,0.093313806,0.2562359,0.3681966,0.20935763,0.059759114,0.013136935,0.0,0.0,76.875126953125,33.87029065120075,0,178,78.0,0.031106770833333332
Thierry,Surprised,Median_Blur,2025-11-13 16:14:47,1280,720,3,0.10369141,0.22861436,0.09430881,0.10283854,0.13170464,0.22586155,0.07652886,0.036451824,0.07164171,0.12663737,0.2328852,0.26203558,0.2110601,0.049402125,0.030206162,0.016131727,0.033980034,0.06288954,0.2146213,0.1616938,0.20961046,0.18583551,0.11275716,0.018612197,0.05451172,0.11553494,0.22281575,0.2331326,0.2592231,0.054778647,0.04488715,0.015116102,109.51733615451388,47.91802721143911,0,250,111.0,0.01914279513888889
Thierry,Surprised,Zoom_1.1x,2025-11-13 16:14:47,1280,720,3,0.07456271,0.1650955,0.13175021,0.051167537,0.1311621,0.29038846,0.10694987,0.04892361,0.08238824,0.09542318,0.2128342,0.24526584,0.24947916,0.07762695,0.022195095,0.014787327,0.045091145,0.07891493,0.21152778,0.122364365,0.20618598,0.18314996,0.130676,0.022089845,0.06469292,0.07817491,0.18467014,0.2228917,0.29901367,0.09195204,0.04421441,0.014390191,115.785390625,49.058224133600184,0,255,121.0,0.03879340277777778
Rodas,Neutral,Original,2025-11-13 16:14:47,1280,720,3,0.32215604,0.04516276,0.0910319,0.09422743,0.16105035,0.16923177,0.08256944,0.034570314,0.33142686,0.06628906,0.114026695,0.08446723,0.046691623,0.101634115,0.16894749,0.086516924,0.32344726,0.080146484,0.11382379,0.06394314,0.049248047,0.06179362,0.13906033,0.16853733,0.32190537,0.06429687,0.10123698,0.10988824,0.05426541,0.13173069,0.14213541,0.07454102,102.88286892361111,85.57850145307118,0,255,98.0,0.02479926215277778
Rodas,Neutral,Rotation_15deg,2025-11-13 16:14:47,1280,720,3,0.38600585,0.036195748,0.07828776,0.0912717,0.15336588,0.14060438,0.08071723,0.033551432,0.40076604,0.054275174,0.1014464,0.07954427,0.046158854,0.089130856,0.14393337,0.08474501,0.39503255,0.06698025,0.09999349,0.059409723,0.048805337,0.055665147,0.12174262,0.15237087,0.3901096,0.052871093,0.08818034,0.10599826,0.053687066,0.11443034,0.1216569,0.073066406,93.15250651041667,87.10891451179958,0,255,87.0,0.022331814236111112
Rodas,Neutral,Horizontal_Flip,2025-11-13 16:14:47,1280,720,3,0.32215604,0.04516276,0.0910319,0.09422743,0.16105035,0.16923177,0.08256944,0.034570314,0.33142686,0.06628906,0.114026695,0.08446723,0.046691623,0.101634115,0.16894749,0.086516924,0.32344726,0.080146484,0.11382379,0.06394314,0.049248047,0.06179362,0.13906033,0.16853733,0.32190537,0.06429687,0.10123698,0.10988824,0.05426541,0.13173069,0.14213541,0.07454102,102.88286892361111,85.57850145307118,0,255,98.0,0.024825303819444443
Rodas,Neutral,Grayscale,2025-11-13 16:14:48,1280,720,3,0.32190537,0.06429687,0.10123698,0.10988824,0.05426541,0.13173069,0.14213541,0.07454102,0.32190537,0.06429687,0.10123698,0.10988824,0.05426541,0.13173069,0.14213541,0.07454102,0.32190537,0.06429687,0.10123698,0.10988824,0.05426541,0.13173069,0.14213541,0.07454102,0.32190537,0.06429687,0.10123698,0.10988824,0.05426541,0.13173069,0.14213541,0.07454102,102.88286892361111,85.57850145307118,0,255,98.0,0.02479926215277778
Rodas,Neutral,Brightness_+30,2025-11-13 16:14:48,1280,720,3,0.26618814,0.05815538,0.04697157,0.09268989,0.09665907,0.16552734,0.16970485,0.10410373,0.26484483,0.07014214,0.067776695,0.11769423,0.07970269,0.04676975,0.110780165,0.2422895,0.1799197,0.14810438,0.080820315,0.1145063,0.063011065,0.04546441,0.06464193,0.30353191,0.25553602,0.06985786,0.06550673,0.105179034,0.10625543,0.052381728,0.13712566,0.20815755,131.40860243055556,83.34008761299654,30,255,128.0,0.023565538194444444
